Date,MPR,FoodInflation,HeadlineInflation,NonFoodInflation,BrentOil,Cocoa,Gold,InterestRate,NetForeignAssets,NIR,Imports,Exports
14/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
15/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
16/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
17/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
18/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
19/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
20/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
21/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
22/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
23/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
24/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
25/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
26/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
27/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
28/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
29/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
30/06/2021,13.5,7.3,7.81,8.22,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
01/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
02/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
03/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
04/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
05/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
06/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
07/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
08/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
09/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
10/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
11/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
12/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
13/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
14/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
15/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
16/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
17/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
18/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
19/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
20/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
21/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
22/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
23/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
24/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
25/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
26/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
27/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
28/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
29/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
30/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
31/07/2021,13.5,9.45,8.99,8.61,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
01/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
02/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
03/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
04/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
05/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
06/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
07/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
08/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
09/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
10/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
11/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
12/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
13/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
14/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
15/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
16/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
17/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
18/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
19/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
20/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
21/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
22/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
23/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
24/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
25/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
26/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
27/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
28/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
29/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
30/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
31/08/2021,13.5,10.86,9.68,8.75,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
01/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
02/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
03/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
04/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
05/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
06/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
07/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
08/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
09/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
10/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
11/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
12/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
13/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
14/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
15/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
16/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
17/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
18/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
19/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
20/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
21/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
22/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
23/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
24/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
25/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
26/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
27/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
28/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
29/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
30/09/2021,13.5,11.47,10.58,9.88,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
01/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
02/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
03/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
04/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
05/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
06/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
07/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
08/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
09/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
10/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
11/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
12/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
13/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
14/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
15/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
16/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
17/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
18/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
19/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
20/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
21/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
22/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
23/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
24/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
25/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
26/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
27/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
28/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
29/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
30/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
31/10/2021,13.5,11.03,11.04,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
01/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
02/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
03/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
04/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
05/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
06/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
07/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
08/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
09/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
10/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
11/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
12/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
13/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
14/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
15/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
16/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
17/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
18/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
19/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
20/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
21/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
22/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
23/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
24/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
25/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
26/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
27/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
28/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
29/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
30/11/2021,14.5,13.06,12.25,11.61,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
01/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
02/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
03/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
04/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
05/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
06/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
07/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
08/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
09/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
10/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
11/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
12/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
13/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
14/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
15/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
16/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
17/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
18/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
19/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
20/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
21/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
22/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
23/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
24/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
25/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
26/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
27/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
28/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
29/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
30/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
31/12/2021,14.5,12.76,12.62,12.51,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
01/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
02/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
03/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
04/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
05/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
06/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
07/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
08/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
09/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
10/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
11/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
12/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
13/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
14/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
15/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
16/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
17/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
18/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
19/01/2022,14.5,13.67,13.93,14.15,85.48,2545.86,1816.43,12.8075,1692.029836,6095.629906,1135.17,1218.52
