Date,MPR,HeadlineInflation,BrentOil,Cocoa,Gold,InterestRate,NetForeignAssets,NIR,Imports,Exports
2009-12-10,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-11,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-12,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-13,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-14,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-15,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-16,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-17,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-18,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-19,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-20,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-21,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-22,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-23,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-24,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-25,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-26,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-27,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-28,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-29,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-30,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2009-12-31,18.0,15.97,75.2,3334.5,1126.8,16.51,2281.75,2459.4,696.9,686.1
2010-01-01,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-02,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-03,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-04,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-05,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-06,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-07,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-08,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-09,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-10,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-11,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-12,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-13,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-14,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-15,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-16,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-17,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-18,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-19,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-20,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-21,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-22,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-23,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-24,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-25,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-26,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-27,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-28,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-29,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-30,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-01-31,18.0,14.78,76.9,3348.2,1117.0,16.0725,2304.33,2471.8,790.2,637.6
2010-02-01,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-02,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-03,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-04,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-05,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-06,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-07,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-08,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-09,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-10,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-11,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-12,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-13,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-14,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-15,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-16,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-17,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-18,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-19,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-20,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-21,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-22,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-23,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-24,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-25,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-26,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-27,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-02-28,16.0,14.23,74.8,3067.6,1095.5,16.105,2189.91,2357.5,726.5,599.4
2010-03-01,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-02,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-03,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-04,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-05,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-06,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-07,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-08,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-09,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-10,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-11,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-12,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-13,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-14,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-15,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-16,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-17,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-18,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-19,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-20,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-21,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-22,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-23,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-24,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-25,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-26,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-27,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-28,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-29,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-30,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-03-31,16.0,13.32,79.9,2867.0,1113.8,15.105,2433.09,2614.2,932.7,628.1
2010-04-01,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-02,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-03,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-04,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-05,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-06,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-07,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-08,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-09,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-10,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-11,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-12,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-13,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-14,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-15,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-16,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-17,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-18,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-19,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-20,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-21,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-22,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-23,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-24,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-25,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-26,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-27,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-28,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-29,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-04-30,15.0,11.66,85.7,3030.8,1147.9,14.74,2342.29,2528.5,908.1,635.6
2010-05-01,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-02,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-03,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-04,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-05,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-06,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-07,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-08,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-09,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-10,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-11,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-12,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-13,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-14,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-15,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-16,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-17,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-18,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-19,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-20,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-21,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-22,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-23,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-24,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-25,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-26,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-27,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-28,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-29,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-30,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-05-31,15.0,10.68,77.0,2831.3,1202.8,14.0625,2301.52,2473.2,900.0,681.0
2010-06-01,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-02,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-03,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-04,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-05,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-06,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-07,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-08,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-09,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-10,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-11,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-12,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-13,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-14,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-15,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-16,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-17,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-18,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-19,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-20,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-21,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-22,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-23,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-24,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-25,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-26,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-27,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-28,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-29,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-06-30,15.0,9.52,75.7,2998.9,1233.2,13.3625,2482.79,2659.9,915.3,753.6
2010-07-01,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-02,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-03,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-04,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-05,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-06,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-07,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-08,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-09,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-10,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-11,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-12,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-13,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-14,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-15,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-16,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-17,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-18,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-19,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-20,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-21,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-22,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-23,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-24,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-25,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-26,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-27,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-28,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-29,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-30,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-07-31,13.5,9.46,75.5,3011.6,1193.7,13.058,2326.3,2548.7,749.6,641.4
2010-08-01,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-02,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-03,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-04,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-05,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-06,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-07,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-08,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-09,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-10,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-11,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-12,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-13,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-14,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-15,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-16,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-17,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-18,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-19,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-20,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-21,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-22,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-23,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-24,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-25,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-26,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-27,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-28,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-29,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-30,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-08-31,13.5,9.44,77.1,2897.6,1215.5,12.6125,2297.74,2515.5,1061.9,607.8
2010-09-01,13.5,9.38,78.2,2748.9,1271.1,12.25,2311.05,2561.1,901.9,660.8
2010-09-02,13.5,9.38,78.2,2748.9,1271.1,12.25,2311.05,2561.1,901.9,660.8
2010-09-03,13.5,9.38,78.2,2748.9,1271.1,12.25,2311.05,2561.1,901.9,660.8
2010-09-04,13.5,9.38,78.2,2748.9,1271.1,12.25,2311.05,2561.1,901.9,660.8
2010-09-05,13.5,9.38,78.2,2748.9,1271.1,12.25,2311.05,2561.1,901.9,660.8
