Date,Currency,Currency Pair,Buying,Selling,Mid Rate
19-Dec-11,US Dollar,USDGHS,1.5657,1.6024,1.5841
16-Dec-11,US Dollar,USDGHS,1.5648,1.602,1.5834
15-Dec-11,US Dollar,USDGHS,1.5648,1.602,1.5834
14-Dec-11,US Dollar,USDGHS,1.5626,1.6024,1.5825
13-Dec-11,US Dollar,USDGHS,1.5657,1.6029,1.5843
12-Dec-11,US Dollar,USDGHS,1.5581,1.5914,1.5748
09-Dec-11,US Dollar,USDGHS,1.5576,1.5909,1.5743
08-Dec-11,US Dollar,USDGHS,1.5572,1.5905,1.5739
07-Dec-11,US Dollar,USDGHS,1.5572,1.5905,1.5739
06-Dec-11,US Dollar,USDGHS,1.5585,1.5918,1.5752
05-Dec-11,US Dollar,USDGHS,1.5581,1.5913,1.5747
02-Dec-11,US Dollar,USDGHS,0,0,0
01-Dec-11,US Dollar,USDGHS,1.5581,1.5913,1.5747
30-Nov-11,US Dollar,USDGHS,1.5535,1.5859,1.5697
29-Nov-11,US Dollar,USDGHS,1.5535,1.5818,1.5677
28-Nov-11,US Dollar,USDGHS,1.5535,1.5818,1.5677
25-Nov-11,US Dollar,USDGHS,1.5531,1.5814,1.5673
24-Nov-11,US Dollar,USDGHS,1.5531,1.5814,1.5673
23-Nov-11,US Dollar,USDGHS,1.544,1.5814,1.5627
22-Nov-11,US Dollar,USDGHS,1.5361,1.5775,1.5568
21-Nov-11,US Dollar,USDGHS,1.5361,1.5775,1.5568
18-Nov-11,US Dollar,USDGHS,1.5361,1.5775,1.5568
17-Nov-11,US Dollar,USDGHS,1.5447,1.578,1.5614
16-Nov-11,US Dollar,USDGHS,1.5443,1.5775,1.5609
15-Nov-11,US Dollar,USDGHS,1.5434,1.5757,1.5596
14-Nov-11,US Dollar,USDGHS,1.5434,1.5757,1.5596
11-Nov-11,US Dollar,USDGHS,1.542,1.5753,1.5587
10-Nov-11,US Dollar,USDGHS,1.5415,1.5748,1.5582
09-Nov-11,US Dollar,USDGHS,1.5415,1.5739,1.5577
08-Nov-11,US Dollar,USDGHS,1.5415,1.5739,1.5577
04-Nov-11,US Dollar,USDGHS,1.5415,1.5739,1.5577
03-Nov-11,US Dollar,USDGHS,1.5415,1.5739,1.5577
02-Nov-11,US Dollar,USDGHS,1.5415,1.5739,1.5577
01-Nov-11,US Dollar,USDGHS,1.5415,1.5739,1.5577
31-Oct-11,US Dollar,USDGHS,1.5415,1.5739,1.5577
28-Oct-11,US Dollar,USDGHS,1.541,1.5726,1.5568
27-Oct-11,US Dollar,USDGHS,1.5413,1.5728,1.5571
26-Oct-11,US Dollar,USDGHS,1.5418,1.5737,1.5578
25-Oct-11,US Dollar,USDGHS,1.5404,1.5746,1.5575
24-Oct-11,US Dollar,USDGHS,1.5365,1.5698,1.5532
21-Oct-11,US Dollar,USDGHS,1.5365,1.5698,1.5532
20-Oct-11,US Dollar,USDGHS,1.5365,1.5698,1.5532
19-Oct-11,US Dollar,USDGHS,1.5365,1.5698,1.5532
18-Oct-11,US Dollar,USDGHS,1.5358,1.5689,1.5524
17-Oct-11,US Dollar,USDGHS,1.5303,1.5652,1.5478
14-Oct-11,US Dollar,USDGHS,1.5303,1.563,1.5467
13-Oct-11,US Dollar,USDGHS,1.5303,1.563,1.5467
12-Oct-11,US Dollar,USDGHS,1.5283,1.562,1.5452
11-Oct-11,US Dollar,USDGHS,1.5283,1.5611,1.5447
10-Oct-11,US Dollar,USDGHS,1.5229,1.5545,1.5387
07-Oct-11,US Dollar,USDGHS,1.5233,1.555,1.5392
06-Oct-11,US Dollar,USDGHS,1.5229,1.5545,1.5387
05-Oct-11,US Dollar,USDGHS,1.5229,1.5545,1.5387
04-Oct-11,US Dollar,USDGHS,1.519,1.5501,1.5346
03-Oct-11,US Dollar,USDGHS,1.5183,1.5492,1.5338
30-Sep-11,US Dollar,USDGHS,1.5183,1.5492,1.5338
29-Sep-11,US Dollar,USDGHS,1.5183,1.5496,1.534
28-Sep-11,US Dollar,USDGHS,1.5169,1.5474,1.5322
27-Sep-11,US Dollar,USDGHS,1.5169,1.5474,1.5322
26-Sep-11,US Dollar,USDGHS,1.5153,1.546,1.5307
23-Sep-11,US Dollar,USDGHS,1.5133,1.5436,1.5285
22-Sep-11,US Dollar,USDGHS,1.5129,1.5431,1.528
20-Sep-11,US Dollar,USDGHS,1.5133,1.5436,1.5285
19-Sep-11,US Dollar,USDGHS,1.5133,1.5435,1.5284
16-Sep-11,US Dollar,USDGHS,1.5066,1.5364,1.5215
15-Sep-11,US Dollar,USDGHS,1.5066,1.5364,1.5215
14-Sep-11,US Dollar,USDGHS,1.5057,1.5327,1.5192
13-Sep-11,US Dollar,USDGHS,1.5043,1.5327,1.5185
12-Sep-11,US Dollar,USDGHS,1.503,1.5314,1.5172
09-Sep-11,US Dollar,USDGHS,1.502,1.5305,1.5163
08-Sep-11,US Dollar,USDGHS,1.502,1.5305,1.5163
07-Sep-11,US Dollar,USDGHS,1.5016,1.53,1.5158
06-Sep-11,US Dollar,USDGHS,1.5016,1.53,1.5158
05-Sep-11,US Dollar,USDGHS,1.4993,1.5278,1.5136
02-Sep-11,US Dollar,USDGHS,1.4993,1.5278,1.5136
01-Sep-11,US Dollar,USDGHS,1.4993,1.5278,1.5136
30-Aug-11,US Dollar,USDGHS,1.4988,1.5274,1.5131
29-Aug-11,US Dollar,USDGHS,1.4988,1.5274,1.5131
26-Aug-11,US Dollar,USDGHS,1.4988,1.529,1.5139
25-Aug-11,US Dollar,USDGHS,1.4993,1.5291,1.5142
24-Aug-11,US Dollar,USDGHS,1.4991,1.529,1.5141
23-Aug-11,US Dollar,USDGHS,1.4955,1.528,1.5118
22-Aug-11,US Dollar,USDGHS,1.4966,1.5266,1.5116
19-Aug-11,US Dollar,USDGHS,1.4966,1.5266,1.5116
18-Aug-11,US Dollar,USDGHS,1.4962,1.5254,1.5108
17-Aug-11,US Dollar,USDGHS,1.4962,1.5254,1.5108
16-Aug-11,US Dollar,USDGHS,1.4932,1.5238,1.5085
15-Aug-11,US Dollar,USDGHS,1.4932,1.5238,1.5085
12-Aug-11,US Dollar,USDGHS,1.4932,1.5238,1.5085
11-Aug-11,US Dollar,USDGHS,1.4932,1.5238,1.5085
10-Aug-11,US Dollar,USDGHS,1.4928,1.5229,1.5079
09-Aug-11,US Dollar,USDGHS,1.4928,1.5224,1.5076
08-Aug-11,US Dollar,USDGHS,1.4928,1.5224,1.5076
05-Aug-11,US Dollar,USDGHS,1.4928,1.5224,1.5076
04-Aug-11,US Dollar,USDGHS,1.4927,1.5224,1.5076
03-Aug-11,US Dollar,USDGHS,1.4928,1.5224,1.5076
02-Aug-11,US Dollar,USDGHS,1.493,1.522,1.5075
01-Aug-11,US Dollar,USDGHS,1.4929,1.522,1.5075
29-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
28-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
27-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
26-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
25-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
22-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
21-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
20-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
19-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
18-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
15-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
14-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
13-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
12-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
11-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
08-Jul-11,US Dollar,USDGHS,1.493,1.5229,1.508
07-Jul-11,US Dollar,USDGHS,1.493,1.5222,1.5076
06-Jul-11,US Dollar,USDGHS,1.4961,1.5213,1.5087
05-Jul-11,US Dollar,USDGHS,1.4961,1.5213,1.5087
04-Jul-11,US Dollar,USDGHS,1.4961,1.5213,1.5087
30-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
29-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
28-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
27-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
24-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
23-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
22-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
21-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
20-Jun-11,US Dollar,USDGHS,1.4925,1.5224,1.5075
17-Jun-11,US Dollar,USDGHS,1.492,1.5222,1.5071
16-Jun-11,US Dollar,USDGHS,1.4912,1.5217,1.5065
15-Jun-11,US Dollar,USDGHS,1.4912,1.5217,1.5065
14-Jun-11,US Dollar,USDGHS,1.4894,1.5215,1.5055
13-Jun-11,US Dollar,USDGHS,1.4894,1.5215,1.5055
10-Jun-11,US Dollar,USDGHS,1.4894,1.5215,1.5055
09-Jun-11,US Dollar,USDGHS,1.4894,1.5216,1.5055
08-Jun-11,US Dollar,USDGHS,1.4894,1.5215,1.5055
07-Jun-11,US Dollar,USDGHS,1.4894,1.5215,1.5055
06-Jun-11,US Dollar,USDGHS,1.4893,1.5215,1.5054
03-Jun-11,US Dollar,USDGHS,1.4893,1.5215,1.5054
02-Jun-11,US Dollar,USDGHS,1.4892,1.5212,1.5052
01-Jun-11,US Dollar,USDGHS,1.4888,1.5211,1.505
31-May-11,US Dollar,USDGHS,1.4887,1.521,1.5049
30-May-11,US Dollar,USDGHS,1.4888,1.521,1.5049
27-May-11,US Dollar,USDGHS,1.4894,1.5215,1.5055
26-May-11,US Dollar,USDGHS,1.4894,1.5215,1.5055
24-May-11,US Dollar,USDGHS,1.4898,1.5218,1.5058
23-May-11,US Dollar,USDGHS,1.4898,1.5218,1.5058
20-May-11,US Dollar,USDGHS,1.4891,1.521,1.5051
19-May-11,US Dollar,USDGHS,1.4891,1.521,1.5051
18-May-11,US Dollar,USDGHS,1.4891,1.521,1.5051
17-May-11,US Dollar,USDGHS,1.49,1.5242,1.5071
16-May-11,US Dollar,USDGHS,1.49,1.5242,1.5071
13-May-11,US Dollar,USDGHS,1.49,1.5242,1.5071
12-May-11,US Dollar,USDGHS,1.49,1.5242,1.5071
11-May-11,US Dollar,USDGHS,1.49,1.5242,1.5071
10-May-11,US Dollar,USDGHS,1.49,1.5242,1.5071
09-May-11,US Dollar,USDGHS,1.49,1.5242,1.5071
06-May-11,US Dollar,USDGHS,1.4911,1.5253,1.5082
05-May-11,US Dollar,USDGHS,1.49,1.5243,1.5072
04-May-11,US Dollar,USDGHS,1.4906,1.5264,1.5085
03-May-11,US Dollar,USDGHS,1.493,1.5277,1.5104
29-Apr-11,US Dollar,USDGHS,1.501,1.5281,1.5146
28-Apr-11,US Dollar,USDGHS,1.4939,1.5374,1.5157
27-Apr-11,US Dollar,USDGHS,1.4962,1.5392,1.5177
26-Apr-11,US Dollar,USDGHS,1.4965,1.5395,1.518
21-Apr-11,US Dollar,USDGHS,1.4977,1.5406,1.5192
20-Apr-11,US Dollar,USDGHS,1.4977,1.5406,1.5192
19-Apr-11,US Dollar,USDGHS,1.4975,1.5404,1.519
18-Apr-11,US Dollar,USDGHS,1.4929,1.5404,1.5167
15-Apr-11,US Dollar,USDGHS,1.4933,1.5381,1.5157
14-Apr-11,US Dollar,USDGHS,1.4981,1.5383,1.5182
13-Apr-11,US Dollar,USDGHS,1.4981,1.5383,1.5182
12-Apr-11,US Dollar,USDGHS,1.4981,1.5389,1.5185
11-Apr-11,US Dollar,USDGHS,1.4986,1.5392,1.5189
08-Apr-11,US Dollar,USDGHS,1.4995,1.5401,1.5198
07-Apr-11,US Dollar,USDGHS,1.4995,1.5401,1.5198
06-Apr-11,US Dollar,USDGHS,1.4986,1.5331,1.5159
05-Apr-11,US Dollar,USDGHS,1.4986,1.5331,1.5159
04-Apr-11,US Dollar,USDGHS,1.5018,1.5357,1.5188
01-Apr-11,US Dollar,USDGHS,1.5018,1.5357,1.5188
31-Mar-11,US Dollar,USDGHS,1.5021,1.5359,1.519
30-Mar-11,US Dollar,USDGHS,1.5021,1.5359,1.519
29-Mar-11,US Dollar,USDGHS,1.5023,1.5359,1.5191
28-Mar-11,US Dollar,USDGHS,1.5018,1.5355,1.5187
25-Mar-11,US Dollar,USDGHS,1.5015,1.5352,1.5184
24-Mar-11,US Dollar,USDGHS,1.5015,1.5352,1.5184
23-Mar-11,US Dollar,USDGHS,1.4986,1.5338,1.5162
22-Mar-11,US Dollar,USDGHS,1.4975,1.5329,1.5152
21-Mar-11,US Dollar,USDGHS,1.4956,1.5595,1.5276
18-Mar-11,US Dollar,USDGHS,1.4952,1.5314,1.5133
17-Mar-11,US Dollar,USDGHS,1.4943,1.5305,1.5124
16-Mar-11,US Dollar,USDGHS,1.4943,1.5308,1.5126
15-Mar-11,US Dollar,USDGHS,1.4939,1.5304,1.5122
14-Mar-11,US Dollar,USDGHS,1.4939,1.5304,1.5122
11-Mar-11,US Dollar,USDGHS,1.4935,1.5299,1.5117
10-Mar-11,US Dollar,USDGHS,1.4912,1.5295,1.5104
09-Mar-11,US Dollar,USDGHS,1.4912,1.5295,1.5104
08-Mar-11,US Dollar,USDGHS,1.4912,1.5295,1.5104
04-Mar-11,US Dollar,USDGHS,1.4912,1.5293,1.5103
03-Mar-11,US Dollar,USDGHS,1.4909,1.529,1.51
02-Mar-11,US Dollar,USDGHS,1.4909,1.529,1.51
01-Mar-11,US Dollar,USDGHS,1.4909,1.529,1.51
28-Feb-11,US Dollar,USDGHS,1.4909,1.529,1.51
25-Feb-11,US Dollar,USDGHS,1.4909,1.529,1.51
24-Feb-11,US Dollar,USDGHS,1.4999,1.529,1.5145
23-Feb-11,US Dollar,USDGHS,1.4909,1.529,1.51
22-Feb-11,US Dollar,USDGHS,1.4909,1.529,1.51
21-Feb-11,US Dollar,USDGHS,1.49,1.5281,1.5091
18-Feb-11,US Dollar,USDGHS,1.49,1.5281,1.5091
17-Feb-11,US Dollar,USDGHS,1.4923,1.5316,1.512
16-Feb-11,US Dollar,USDGHS,1.4933,1.5319,1.5126
15-Feb-11,US Dollar,USDGHS,1.4933,1.5337,1.5135
14-Feb-11,US Dollar,USDGHS,1.4927,1.5339,1.5133
11-Feb-11,US Dollar,USDGHS,1.4936,1.5339,1.5138
10-Feb-11,US Dollar,USDGHS,1.4941,1.5344,1.5143
09-Feb-11,US Dollar,USDGHS,1.4941,1.5362,1.5152
08-Feb-11,US Dollar,USDGHS,1.4941,1.5362,1.5152
07-Feb-11,US Dollar,USDGHS,1.4936,1.5362,1.5149
04-Feb-11,US Dollar,USDGHS,1.4936,1.5362,1.5149
03-Feb-11,US Dollar,USDGHS,1.4867,1.5204,1.5036
02-Feb-11,US Dollar,USDGHS,1.4854,1.5108,1.4981
01-Feb-11,US Dollar,USDGHS,1.4635,1.5013,1.4824
31-Jan-11,US Dollar,USDGHS,1.4622,1.4963,1.4793
28-Jan-11,US Dollar,USDGHS,1.4608,1.4959,1.4784
27-Jan-11,US Dollar,USDGHS,1.4608,1.495,1.4779
26-Jan-11,US Dollar,USDGHS,1.459,1.4913,1.4752
25-Jan-11,US Dollar,USDGHS,1.4543,1.4855,1.4699
24-Jan-11,US Dollar,USDGHS,1.454,1.485,1.4695
21-Jan-11,US Dollar,USDGHS,1.4503,1.4786,1.4645
20-Jan-11,US Dollar,USDGHS,1.4494,1.4771,1.4633
19-Jan-11,US Dollar,USDGHS,1.4494,1.4771,1.4633
18-Jan-11,US Dollar,USDGHS,1.4494,1.4771,1.4633
17-Jan-11,US Dollar,USDGHS,1.448,1.4753,1.4617
14-Jan-11,US Dollar,USDGHS,1.448,1.4753,1.4617
13-Jan-11,US Dollar,USDGHS,1.4448,1.4717,1.4583
12-Jan-11,US Dollar,USDGHS,1.4441,1.4713,1.4577
11-Jan-11,US Dollar,USDGHS,1.4445,1.4717,1.4581
10-Jan-11,US Dollar,USDGHS,1.4445,1.4708,1.4577
07-Jan-11,US Dollar,USDGHS,1.4445,1.4708,1.4577
06-Jan-11,US Dollar,USDGHS,1.4446,1.4706,1.4576
05-Jan-11,US Dollar,USDGHS,1.4437,1.4695,1.4566
04-Jan-11,US Dollar,USDGHS,1.4431,1.4687,1.4559
31-Dec-10,US Dollar,USDGHS,1.4407,1.4656,1.4532
30-Dec-10,US Dollar,USDGHS,1.4407,1.4656,1.4532
29-Dec-10,US Dollar,USDGHS,1.4407,1.4656,1.4532
24-Dec-10,US Dollar,USDGHS,1.4393,1.4647,1.452
23-Dec-10,US Dollar,USDGHS,1.4389,1.4639,1.4514
22-Dec-10,US Dollar,USDGHS,1.4392,1.4638,1.4515
21-Dec-10,US Dollar,USDGHS,1.4348,1.46,1.4474
20-Dec-10,US Dollar,USDGHS,1.4366,1.4612,1.4489
17-Dec-10,US Dollar,USDGHS,1.435,1.4573,1.4462
16-Dec-10,US Dollar,USDGHS,1.435,1.4573,1.4462
15-Dec-10,US Dollar,USDGHS,1.4312,1.4538,1.4425
14-Dec-10,US Dollar,USDGHS,1.4298,1.4514,1.4406
13-Dec-10,US Dollar,USDGHS,1.4296,1.4511,1.4404
10-Dec-10,US Dollar,USDGHS,1.4296,1.4511,1.4404
09-Dec-10,US Dollar,USDGHS,1.4282,1.4492,1.4387
08-Dec-10,US Dollar,USDGHS,1.4282,1.4492,1.4387
07-Dec-10,US Dollar,USDGHS,1.4285,1.4495,1.439
06-Dec-10,US Dollar,USDGHS,1.4285,1.4495,1.439
02-Dec-10,US Dollar,USDGHS,1.4278,1.449,1.4384
01-Dec-10,US Dollar,USDGHS,1.4269,1.4478,1.4374
30-Nov-10,US Dollar,USDGHS,1.4266,1.4473,1.437
29-Nov-10,US Dollar,USDGHS,1.4259,1.4466,1.4363
26-Nov-10,US Dollar,USDGHS,1.426,1.443,1.4345
25-Nov-10,US Dollar,USDGHS,1.4254,1.4451,1.4353
24-Nov-10,US Dollar,USDGHS,1.4254,1.4451,1.4353
23-Nov-10,US Dollar,USDGHS,1.425,1.4446,1.4348
22-Nov-10,US Dollar,USDGHS,1.424,1.4435,1.4338
19-Nov-10,US Dollar,USDGHS,1.4227,1.443,1.4329
18-Nov-10,US Dollar,USDGHS,1.424,1.443,1.4335
17-Nov-10,US Dollar,USDGHS,1.4238,1.4428,1.4333
15-Nov-10,US Dollar,USDGHS,1.4238,1.4426,1.4332
12-Nov-10,US Dollar,USDGHS,1.4235,1.4422,1.4329
11-Nov-10,US Dollar,USDGHS,1.4233,1.4418,1.4326
10-Nov-10,US Dollar,USDGHS,1.4233,1.4418,1.4326
09-Nov-10,US Dollar,USDGHS,1.4231,1.4415,1.4323
08-Nov-10,US Dollar,USDGHS,1.4231,1.4415,1.4323
05-Nov-10,US Dollar,USDGHS,1.4235,1.4419,1.4327
04-Nov-10,US Dollar,USDGHS,1.4223,1.4408,1.4316
03-Nov-10,US Dollar,USDGHS,1.4223,1.4381,1.4302
02-Nov-10,US Dollar,USDGHS,1.4223,1.4381,1.4302
01-Nov-10,US Dollar,USDGHS,1.4272,1.4403,1.4338
29-Oct-10,US Dollar,USDGHS,1.4214,1.44,1.4307
28-Oct-10,US Dollar,USDGHS,1.4214,1.44,1.4307
27-Oct-10,US Dollar,USDGHS,1.4213,1.4399,1.4306
26-Oct-10,US Dollar,USDGHS,1.4213,1.4399,1.4306
25-Oct-10,US Dollar,USDGHS,1.4211,1.4399,1.4305
22-Oct-10,US Dollar,USDGHS,1.4264,1.4398,1.4331
21-Oct-10,US Dollar,USDGHS,1.4205,1.4399,1.4302
20-Oct-10,US Dollar,USDGHS,1.4205,1.4399,1.4302
19-Oct-10,US Dollar,USDGHS,1.4205,1.4399,1.4302
18-Oct-10,US Dollar,USDGHS,1.4205,1.4399,1.4302
15-Oct-10,US Dollar,USDGHS,1.4203,1.4398,1.4301
14-Oct-10,US Dollar,USDGHS,1.4203,1.4398,1.4301
13-Oct-10,US Dollar,USDGHS,1.4194,1.4388,1.4291
12-Oct-10,US Dollar,USDGHS,1.4193,1.4386,1.429
11-Oct-10,US Dollar,USDGHS,1.4193,1.4386,1.429
08-Oct-10,US Dollar,USDGHS,1.4206,1.44,1.4303
07-Oct-10,US Dollar,USDGHS,1.4216,1.4384,1.43
06-Oct-10,US Dollar,USDGHS,1.4227,1.4384,1.4306
05-Oct-10,US Dollar,USDGHS,1.4235,1.4401,1.4318
04-Oct-10,US Dollar,USDGHS,1.4225,1.439,1.4308
01-Oct-10,US Dollar,USDGHS,1.4222,1.4388,1.4305
30-Sep-10,US Dollar,USDGHS,1.4229,1.4422,1.4326
29-Sep-10,US Dollar,USDGHS,1.4229,1.4421,1.4325
28-Sep-10,US Dollar,USDGHS,1.4231,1.4423,1.4327
27-Sep-10,US Dollar,USDGHS,1.4235,1.4428,1.4332
24-Sep-10,US Dollar,USDGHS,1.4235,1.4428,1.4332
23-Sep-10,US Dollar,USDGHS,1.4235,1.4428,1.4332
22-Sep-10,US Dollar,USDGHS,1.4236,1.4428,1.4332
20-Sep-10,US Dollar,USDGHS,1.4236,1.4428,1.4332
17-Sep-10,US Dollar,USDGHS,1.4236,1.4429,1.4333
16-Sep-10,US Dollar,USDGHS,1.4234,1.4427,1.4331
15-Sep-10,US Dollar,USDGHS,1.424,1.4433,1.4337
14-Sep-10,US Dollar,USDGHS,1.4237,1.4431,1.4334
13-Sep-10,US Dollar,USDGHS,1.4237,1.4433,1.4335
09-Sep-10,US Dollar,USDGHS,1.4238,1.4432,1.4335
08-Sep-10,US Dollar,USDGHS,1.4237,1.443,1.4334
07-Sep-10,US Dollar,USDGHS,1.4237,1.443,1.4334
06-Sep-10,US Dollar,USDGHS,1.4236,1.4429,1.4333
03-Sep-10,US Dollar,USDGHS,1.4235,1.4429,1.4332
02-Sep-10,US Dollar,USDGHS,1.4236,1.4429,1.4333
01-Sep-10,US Dollar,USDGHS,1.4236,1.4429,1.4333
31-Aug-10,US Dollar,USDGHS,1.4235,1.4428,1.4332
30-Aug-10,US Dollar,USDGHS,1.4235,1.4428,1.4332
27-Aug-10,US Dollar,USDGHS,1.4235,1.4426,1.4331
26-Aug-10,US Dollar,USDGHS,1.4236,1.4428,1.4332
25-Aug-10,US Dollar,USDGHS,1.4244,1.4438,1.4341
24-Aug-10,US Dollar,USDGHS,1.4242,1.4438,1.434
23-Aug-10,US Dollar,USDGHS,1.4241,1.4437,1.4339
20-Aug-10,US Dollar,USDGHS,1.4242,1.4439,1.4341
19-Aug-10,US Dollar,USDGHS,1.4241,1.4438,1.434
18-Aug-10,US Dollar,USDGHS,1.4235,1.4435,1.4335
17-Aug-10,US Dollar,USDGHS,1.4241,1.4438,1.434
16-Aug-10,US Dollar,USDGHS,1.424,1.4437,1.4339
13-Aug-10,US Dollar,USDGHS,1.424,1.4439,1.434
12-Aug-10,US Dollar,USDGHS,1.4228,1.4414,1.4321
11-Aug-10,US Dollar,USDGHS,1.423,1.4426,1.4328
10-Aug-10,US Dollar,USDGHS,1.4229,1.4425,1.4327
09-Aug-10,US Dollar,USDGHS,1.4231,1.4432,1.4332
06-Aug-10,US Dollar,USDGHS,1.4242,1.4435,1.4339
05-Aug-10,US Dollar,USDGHS,1.4244,1.4441,1.4343
04-Aug-10,US Dollar,USDGHS,1.4245,1.4444,1.4345
03-Aug-10,US Dollar,USDGHS,1.4245,1.4445,1.4345
02-Aug-10,US Dollar,USDGHS,1.4263,1.4467,1.4365
30-Jul-10,US Dollar,USDGHS,1.4246,1.4463,1.4355
29-Jul-10,US Dollar,USDGHS,1.4259,1.4478,1.4369
28-Jul-10,US Dollar,USDGHS,1.4261,1.4478,1.437
27-Jul-10,US Dollar,USDGHS,1.426,1.4478,1.4369
26-Jul-10,US Dollar,USDGHS,1.4258,1.4478,1.4368
23-Jul-10,US Dollar,USDGHS,1.4261,1.4478,1.437
22-Jul-10,US Dollar,USDGHS,1.4251,1.4468,1.436
21-Jul-10,US Dollar,USDGHS,1.423,1.4441,1.4336
20-Jul-10,US Dollar,USDGHS,1.4218,1.4435,1.4327
19-Jul-10,US Dollar,USDGHS,1.4217,1.4431,1.4324
16-Jul-10,US Dollar,USDGHS,1.4213,1.4435,1.4324
15-Jul-10,US Dollar,USDGHS,1.4213,1.4435,1.4324
14-Jul-10,US Dollar,USDGHS,1.4229,1.4437,1.4333
13-Jul-10,US Dollar,USDGHS,1.4204,1.4412,1.4308
12-Jul-10,US Dollar,USDGHS,1.4197,1.4401,1.4299
09-Jul-10,US Dollar,USDGHS,1.4192,1.4393,1.4293
08-Jul-10,US Dollar,USDGHS,1.419,1.4397,1.4294
07-Jul-10,US Dollar,USDGHS,1.4181,1.4377,1.4279
06-Jul-10,US Dollar,USDGHS,1.4177,1.4366,1.4272
05-Jul-10,US Dollar,USDGHS,1.417,1.4364,1.4267
02-Jul-10,US Dollar,USDGHS,1.4115,1.4272,1.4194
30-Jun-10,US Dollar,USDGHS,1.4157,1.4351,1.4254
29-Jun-10,US Dollar,USDGHS,1.4142,1.4349,1.4246
28-Jun-10,US Dollar,USDGHS,1.414,1.4332,1.4236
25-Jun-10,US Dollar,USDGHS,1.4138,1.433,1.4234
24-Jun-10,US Dollar,USDGHS,1.4135,1.433,1.4233
23-Jun-10,US Dollar,USDGHS,1.4134,1.4322,1.4228
22-Jun-10,US Dollar,USDGHS,1.4138,1.4317,1.4228
21-Jun-10,US Dollar,USDGHS,1.4127,1.4315,1.4221
18-Jun-10,US Dollar,USDGHS,1.4122,1.4309,1.4216
17-Jun-10,US Dollar,USDGHS,1.4125,1.4311,1.4218
16-Jun-10,US Dollar,USDGHS,1.412,1.4305,1.4213
15-Jun-10,US Dollar,USDGHS,1.4119,1.4303,1.4211
14-Jun-10,US Dollar,USDGHS,1.4117,1.4298,1.4208
11-Jun-10,US Dollar,USDGHS,1.4117,1.4298,1.4208
10-Jun-10,US Dollar,USDGHS,1.4117,1.4292,1.4205
09-Jun-10,US Dollar,USDGHS,1.4117,1.4291,1.4204
08-Jun-10,US Dollar,USDGHS,1.4114,1.4287,1.4201
07-Jun-10,US Dollar,USDGHS,1.4115,1.4293,1.4204
04-Jun-10,US Dollar,USDGHS,1.4117,1.429,1.4204
03-Jun-10,US Dollar,USDGHS,1.412,1.4293,1.4207
02-Jun-10,US Dollar,USDGHS,1.4125,1.4293,1.4209
01-Jun-10,US Dollar,USDGHS,1.4115,1.4272,1.4194
31-May-10,US Dollar,USDGHS,1.4114,1.4278,1.4196
28-May-10,US Dollar,USDGHS,1.4114,1.4278,1.4196
27-May-10,US Dollar,USDGHS,1.4115,1.428,1.4198
26-May-10,US Dollar,USDGHS,1.4116,1.4275,1.4196
24-May-10,US Dollar,USDGHS,1.4116,1.4275,1.4196
21-May-10,US Dollar,USDGHS,1.4115,1.4275,1.4195
20-May-10,US Dollar,USDGHS,1.4113,1.4273,1.4193
19-May-10,US Dollar,USDGHS,1.4128,1.431,1.4219
18-May-10,US Dollar,USDGHS,1.4128,1.431,1.4219
17-May-10,US Dollar,USDGHS,1.4129,1.4312,1.4221
14-May-10,US Dollar,USDGHS,1.4124,1.4295,1.421
13-May-10,US Dollar,USDGHS,1.4126,1.4295,1.4211
12-May-10,US Dollar,USDGHS,1.4127,1.4295,1.4211
11-May-10,US Dollar,USDGHS,1.4127,1.4296,1.4212
10-May-10,US Dollar,USDGHS,1.4121,1.4296,1.4209
07-May-10,US Dollar,USDGHS,1.4125,1.4295,1.421
06-May-10,US Dollar,USDGHS,1.4125,1.4295,1.421
05-May-10,US Dollar,USDGHS,1.4125,1.4295,1.421
